mes_ano,Bola1,count_MMYY_bola1,Bola2,count_MMYY_bola2,Bola3,count_MMYY_bola3,Bola4,count_MMYY_bola4,Bola5,count_MMYY_bola5,Bola6,count_MMYY_bola6
01/2016,0,0,0,0,14,1,0,0,0,0,0,0
01/2016,0,0,0,0,16,1,0,0,0,0,0,0
01/2016,0,0,0,0,22,2,0,0,0,0,0,0
01/2016,0,0,0,0,26,1,0,0,0,0,0,0
01/2016,0,0,0,0,27,1,0,0,0,0,0,0
01/2016,0,0,0,0,30,1,0,0,0,0,0,0
01/2016,0,0,0,0,34,1,0,0,0,0,0,0
01/2016,0,0,0,0,38,2,0,0,0,0,0,0
01/2017,0,0,0,0,5,1,0,0,0,0,0,0
01/2017,0,0,0,0,14,1,0,0,0,0,0,0
01/2017,0,0,0,0,19,2,0,0,0,0,0,0
01/2017,0,0,0,0,22,1,0,0,0,0,0,0
01/2017,0,0,0,0,25,1,0,0,0,0,0,0
01/2017,0,0,0,0,35,1,0,0,0,0,0,0
01/2017,0,0,0,0,45,1,0,0,0,0,0,0
01/2018,0,0,0,0,14,2,0,0,0,0,0,0
01/2018,0,0,0,0,22,1,0,0,0,0,0,0
01/2018,0,0,0,0,30,1,0,0,0,0,0,0
01/2018,0,0,0,0,33,1,0,0,0,0,0,0
01/2018,0,0,0,0,36,1,0,0,0,0,0,0
01/2018,0,0,0,0,39,1,0,0,0,0,0,0
01/2018,0,0,0,0,40,1,0,0,0,0,0,0
01/2018,0,0,0,0,44,1,0,0,0,0,0,0
01/2019,0,0,0,0,19,1,0,0,0,0,0,0
01/2019,0,0,0,0,20,1,0,0,0,0,0,0
01/2019,0,0,0,0,21,1,0,0,0,0,0,0
01/2019,0,0,0,0,24,1,0,0,0,0,0,0
01/2019,0,0,0,0,26,1,0,0,0,0,0,0
01/2019,0,0,0,0,27,1,0,0,0,0,0,0
01/2019,0,0,0,0,29,1,0,0,0,0,0,0
01/2019,0,0,0,0,30,1,0,0,0,0,0,0
01/2019,0,0,0,0,43,1,0,0,0,0,0,0
01/2019,0,0,0,0,44,1,0,0,0,0,0,0
01/2020,0,0,0,0,7,1,0,0,0,0,0,0
01/2020,0,0,0,0,12,1,0,0,0,0,0,0
01/2020,0,0,0,0,23,1,0,0,0,0,0,0
01/2020,0,0,0,0,29,2,0,0,0,0,0,0
01/2020,0,0,0,0,32,1,0,0,0,0,0,0
01/2020,0,0,0,0,34,1,0,0,0,0,0,0
01/2020,0,0,0,0,37,1,0,0,0,0,0,0
01/2020,0,0,0,0,40,1,0,0,0,0,0,0
01/2021,0,0,0,0,16,1,0,0,0,0,0,0
01/2021,0,0,0,0,20,2,0,0,0,0,0,0
01/2021,0,0,0,0,23,2,0,0,0,0,0,0
01/2021,0,0,0,0,28,1,0,0,0,0,0,0
01/2021,0,0,0,0,29,1,0,0,0,0,0,0
01/2021,0,0,0,0,31,1,0,0,0,0,0,0
01/2021,0,0,0,0,34,1,0,0,0,0,0,0
01/2021,0,0,0,0,35,1,0,0,0,0,0,0
01/2022,0,0,0,0,9,1,0,0,0,0,0,0
01/2022,0,0,0,0,12,1,0,0,0,0,0,0
01/2022,0,0,0,0,20,1,0,0,0,0,0,0
01/2022,0,0,0,0,21,1,0,0,0,0,0,0
01/2022,0,0,0,0,27,1,0,0,0,0,0,0
01/2022,0,0,0,0,29,1,0,0,0,0,0,0
01/2022,0,0,0,0,32,2,0,0,0,0,0,0
01/2022,0,0,0,0,42,1,0,0,0,0,0,0
01/2023,0,0,0,0,10,1,0,0,0,0,0,0
01/2023,0,0,0,0,16,1,0,0,0,0,0,0
01/2023,0,0,0,0,18,1,0,0,0,0,0,0
01/2023,0,0,0,0,20,1,0,0,0,0,0,0
01/2023,0,0,0,0,25,1,0,0,0,0,0,0
01/2023,0,0,0,0,29,1,0,0,0,0,0,0
01/2023,0,0,0,0,43,1,0,0,0,0,0,0
01/2023,0,0,0,0,45,1,0,0,0,0,0,0
01/2023,0,0,0,0,53,1,0,0,0,0,0,0
01/2024,0,0,0,0,14,1,0,0,0,0,0,0
01/2024,0,0,0,0,15,1,0,0,0,0,0,0
01/2024,0,0,0,0,16,1,0,0,0,0,0,0
01/2024,0,0,0,0,20,2,0,0,0,0,0,0
01/2024,0,0,0,0,29,1,0,0,0,0,0,0
01/2024,0,0,0,0,30,1,0,0,0,0,0,0
01/2024,0,0,0,0,31,1,0,0,0,0,0,0
01/2024,0,0,0,0,32,1,0,0,0,0,0,0
01/2024,0,0,0,0,35,1,0,0,0,0,0,0
01/2024,0,0,0,0,42,1,0,0,0,0,0,0
01/2024,0,0,0,0,43,1,0,0,0,0,0,0
01/2025,0,0,0,0,12,1,0,0,0,0,0,0
01/2025,0,0,0,0,19,3,0,0,0,0,0,0
01/2025,0,0,0,0,27,1,0,0,0,0,0,0
01/2025,0,0,0,0,28,1,0,0,0,0,0,0
01/2025,0,0,0,0,30,1,0,0,0,0,0,0
01/2025,0,0,0,0,32,1,0,0,0,0,0,0
01/2025,0,0,0,0,36,1,0,0,0,0,0,0
01/2025,0,0,0,0,39,1,0,0,0,0,0,0
01/2025,0,0,0,0,43,1,0,0,0,0,0,0
01/2025,0,0,0,0,46,1,0,0,0,0,0,0
01/2026,0,0,0,0,9,1,0,0,0,0,0,0
01/2026,0,0,0,0,14,1,0,0,0,0,0,0
01/2026,0,0,0,0,15,2,0,0,0,0,0,0
01/2026,0,0,0,0,21,2,0,0,0,0,0,0
01/2026,0,0,0,0,22,1,0,0,0,0,0,0
01/2026,0,0,0,0,33,1,0,0,0,0,0,0
01/2026,0,0,0,0,34,1,0,0,0,0,0,0
01/2026,0,0,0,0,35,1,0,0,0,0,0,0
01/2026,0,0,0,0,36,1,0,0,0,0,0,0
01/2026,0,0,0,0,38,1,0,0,0,0,0,0
01/2026,0,0,0,0,55,1,0,0,0,0,0,0
02/1997,0,0,0,0,21,1,0,0,0,0,0,0
02/1997,0,0,0,0,24,1,0,0,0,0,0,0
02/1997,0,0,0,0,28,1,0,0,0,0,0,0
02/1997,0,0,0,0,33,1,0,0,0,0,0,0
02/1998,0,0,0,0,9,1,0,0,0,0,0,0
02/1998,0,0,0,0,29,1,0,0,0,0,0,0
02/1998,0,0,0,0,30,1,0,0,0,0,0,0
02/1998,0,0,0,0,37,1,0,0,0,0,0,0
02/1999,0,0,0,0,24,1,0,0,0,0,0,0
02/1999,0,0,0,0,31,1,0,0,0,0,0,0
02/1999,0,0,0,0,32,1,0,0,0,0,0,0
02/1999,0,0,0,0,42,1,0,0,0,0,0,0
02/2000,0,0,0,0,19,1,0,0,0,0,0,0
02/2000,0,0,0,0,24,1,0,0,0,0,0,0
02/2000,0,0,0,0,26,1,0,0,0,0,0,0
02/2000,0,0,0,0,40,1,0,0,0,0,0,0
02/2001,0,0,0,0,5,1,0,0,0,0,0,0
02/2001,0,0,0,0,20,1,0,0,0,0,0,0
02/2001,0,0,0,0,33,1,0,0,0,0,0,0
02/2001,0,0,0,0,50,1,0,0,0,0,0,0
02/2002,0,0,0,0,9,1,0,0,0,0,0,0
02/2002,0,0,0,0,12,1,0,0,0,0,0,0
02/2002,0,0,0,0,13,1,0,0,0,0,0,0
02/2002,0,0,0,0,16,1,0,0,0,0,0,0
02/2002,0,0,0,0,22,1,0,0,0,0,0,0
02/2002,0,0,0,0,24,1,0,0,0,0,0,0
02/2002,0,0,0,0,33,1,0,0,0,0,0,0
02/2003,0,0,0,0,7,1,0,0,0,0,0,0
02/2003,0,0,0,0,11,1,0,0,0,0,0,0
02/2003,0,0,0,0,15,1,0,0,0,0,0,0
02/2003,0,0,0,0,17,2,0,0,0,0,0,0
02/2003,0,0,0,0,23,1,0,0,0,0,0,0
02/2003,0,0,0,0,29,1,0,0,0,0,0,0
02/2003,0,0,0,0,30,1,0,0,0,0,0,0
02/2004,0,0,0,0,19,2,0,0,0,0,0,0
02/2004,0,0,0,0,22,1,0,0,0,0,0,0
02/2004,0,0,0,0,28,2,0,0,0,0,0,0
02/2004,0,0,0,0,43,1,0,0,0,0,0,0
02/2004,0,0,0,0,49,1,0,0,0,0,0,0
02/2005,0,0,0,0,13,1,0,0,0,0,0,0
02/2005,0,0,0,0,30,1,0,0,0,0,0,0
02/2005,0,0,0,0,36,1,0,0,0,0,0,0
02/2005,0,0,0,0,39,1,0,0,0,0,0,0
02/2005,0,0,0,0,40,1,0,0,0,0,0,0
02/2005,0,0,0,0,42,1,0,0,0,0,0,0
02/2005,0,0,0,0,43,1,0,0,0,0,0,0
02/2006,0,0,0,0,24,1,0,0,0,0,0,0
02/2006,0,0,0,0,26,1,0,0,0,0,0,0
02/2006,0,0,0,0,27,1,0,0,0,0,0,0
02/2006,0,0,0,0,28,1,0,0,0,0,0,0
02/2006,0,0,0,0,35,1,0,0,0,0,0,0
02/2006,0,0,0,0,38,2,0,0,0,0,0,0
02/2006,0,0,0,0,43,1,0,0,0,0,0,0
02/2007,0,0,0,0,11,1,0,0,0,0,0,0
02/2007,0,0,0,0,20,1,0,0,0,0,0,0
02/2007,0,0,0,0,30,1,0,0,0,0,0,0
02/2007,0,0,0,0,31,1,0,0,0,0,0,0
02/2007,0,0,0,0,32,1,0,0,0,0,0,0
02/2007,0,0,0,0,34,2,0,0,0,0,0,0
02/2008,0,0,0,0,11,1,0,0,0,0,0,0
02/2008,0,0,0,0,12,1,0,0,0,0,0,0
02/2008,0,0,0,0,15,1,0,0,0,0,0,0
02/2008,0,0,0,0,18,1,0,0,0,0,0,0
02/2008,0,0,0,0,23,1,0,0,0,0,0,0
02/2008,0,0,0,0,27,1,0,0,0,0,0,0
02/2008,0,0,0,0,31,1,0,0,0,0,0,0
02/2008,0,0,0,0,43,1,0,0,0,0,0,0
02/2009,0,0,0,0,6,1,0,0,0,0,0,0
02/2009,0,0,0,0,8,1,0,0,0,0,0,0
02/2009,0,0,0,0,11,1,0,0,0,0,0,0
02/2009,0,0,0,0,15,1,0,0,0,0,0,0
02/2009,0,0,0,0,17,1,0,0,0,0,0,0
02/2009,0,0,0,0,21,1,0,0,0,0,0,0
02/2009,0,0,0,0,26,1,0,0,0,0,0,0
02/2009,0,0,0,0,42,1,0,0,0,0,0,0
02/2010,0,0,0,0,14,2,0,0,0,0,0,0
02/2010,0,0,0,0,19,1,0,0,0,0,0,0
02/2010,0,0,0,0,28,1,0,0,0,0,0,0
02/2010,0,0,0,0,29,1,0,0,0,0,0,0
02/2010,0,0,0,0,31,1,0,0,0,0,0,0
02/2010,0,0,0,0,40,1,0,0,0,0,0,0
02/2010,0,0,0,0,41,1,0,0,0,0,0,0
02/2011,0,0,0,0,14,1,0,0,0,0,0,0
02/2011,0,0,0,0,22,1,0,0,0,0,0,0
02/2011,0,0,0,0,26,1,0,0,0,0,0,0
02/2011,0,0,0,0,29,1,0,0,0,0,0,0
02/2011,0,0,0,0,35,1,0,0,0,0,0,0
02/2011,0,0,0,0,38,1,0,0,0,0,0,0
02/2011,0,0,0,0,39,1,0,0,0,0,0,0
02/2011,0,0,0,0,47,1,0,0,0,0,0,0
02/2012,0,0,0,0,12,1,0,0,0,0,0,0
02/2012,0,0,0,0,17,1,0,0,0,0,0,0
02/2012,0,0,0,0,19,1,0,0,0,0,0,0
02/2012,0,0,0,0,20,1,0,0,0,0,0,0
02/2012,0,0,0,0,26,1,0,0,0,0,0,0
02/2012,0,0,0,0,30,1,0,0,0,0,0,0
02/2012,0,0,0,0,37,1,0,0,0,0,0,0
02/2012,0,0,0,0,42,1,0,0,0,0,0,0
02/2013,0,0,0,0,10,1,0,0,0,0,0,0
02/2013,0,0,0,0,13,1,0,0,0,0,0,0
02/2013,0,0,0,0,16,1,0,0,0,0,0,0
02/2013,0,0,0,0,23,1,0,0,0,0,0,0
02/2013,0,0,0,0,26,1,0,0,0,0,0,0
02/2013,0,0,0,0,33,1,0,0,0,0,0,0
02/2013,0,0,0,0,35,1,0,0,0,0,0,0
02/2013,0,0,0,0,36,1,0,0,0,0,0,0
02/2014,0,0,0,0,5,1,0,0,0,0,0,0
02/2014,0,0,0,0,21,2,0,0,0,0,0,0
02/2014,0,0,0,0,24,1,0,0,0,0,0,0
02/2014,0,0,0,0,25,1,0,0,0,0,0,0
02/2014,0,0,0,0,28,1,0,0,0,0,0,0
02/2014,0,0,0,0,32,1,0,0,0,0,0,0
02/2014,0,0,0,0,42,1,0,0,0,0,0,0
02/2015,0,0,0,0,8,1,0,0,0,0,0,0
02/2015,0,0,0,0,11,1,0,0,0,0,0,0
02/2015,0,0,0,0,17,1,0,0,0,0,0,0
02/2015,0,0,0,0,27,1,0,0,0,0,0,0
02/2015,0,0,0,0,28,1,0,0,0,0,0,0
02/2015,0,0,0,0,34,1,0,0,0,0,0,0
02/2015,0,0,0,0,35,1,0,0,0,0,0,0
02/2015,0,0,0,0,38,1,0,0,0,0,0,0
02/2016,0,0,0,0,8,1,0,0,0,0,0,0
02/2016,0,0,0,0,13,1,0,0,0,0,0,0
02/2016,0,0,0,0,17,1,0,0,0,0,0,0
02/2016,0,0,0,0,22,1,0,0,0,0,0,0
02/2016,0,0,0,0,26,1,0,0,0,0,0,0
02/2016,0,0,0,0,34,1,0,0,0,0,0,0
02/2016,0,0,0,0,42,1,0,0,0,0,0,0
02/2016,0,0,0,0,43,1,0,0,0,0,0,0
02/2016,0,0,0,0,46,1,0,0,0,0,0,0
02/2017,0,0,0,0,9,1,0,0,0,0,0,0
02/2017,0,0,0,0,15,1,0,0,0,0,0,0
02/2017,0,0,0,0,18,1,0,0,0,0,0,0
02/2017,0,0,0,0,26,1,0,0,0,0,0,0
02/2017,0,0,0,0,27,1,0,0,0,0,0,0
02/2017,0,0,0,0,33,1,0,0,0,0,0,0
02/2017,0,0,0,0,35,2,0,0,0,0,0,0
02/2017,0,0,0,0,43,1,0,0,0,0,0,0
02/2018,0,0,0,0,11,1,0,0,0,0,0,0
02/2018,0,0,0,0,17,1,0,0,0,0,0,0
02/2018,0,0,0,0,18,1,0,0,0,0,0,0
02/2018,0,0,0,0,25,1,0,0,0,0,0,0
02/2018,0,0,0,0,27,2,0,0,0,0,0,0
02/2018,0,0,0,0,30,1,0,0,0,0,0,0
02/2018,0,0,0,0,32,1,0,0,0,0,0,0
02/2018,0,0,0,0,40,1,0,0,0,0,0,0
02/2019,0,0,0,0,15,1,0,0,0,0,0,0
02/2019,0,0,0,0,17,1,0,0,0,0,0,0
02/2019,0,0,0,0,20,1,0,0,0,0,0,0
02/2019,0,0,0,0,24,2,0,0,0,0,0,0
02/2019,0,0,0,0,28,1,0,0,0,0,0,0
02/2019,0,0,0,0,31,1,0,0,0,0,0,0
02/2019,0,0,0,0,44,1,0,0,0,0,0,0
02/2019,0,0,0,0,47,1,0,0,0,0,0,0
02/2020,0,0,0,0,25,1,0,0,0,0,0,0
02/2020,0,0,0,0,26,1,0,0,0,0,0,0
02/2020,0,0,0,0,27,2,0,0,0,0,0,0
02/2020,0,0,0,0,30,1,0,0,0,0,0,0
02/2020,0,0,0,0,31,1,0,0,0,0,0,0
02/2020,0,0,0,0,32,1,0,0,0,0,0,0
02/2020,0,0,0,0,38,1,0,0,0,0,0,0
02/2020,0,0,0,0,45,1,0,0,0,0,0,0
02/2021,0,0,0,0,7,1,0,0,0,0,0,0
02/2021,0,0,0,0,11,1,0,0,0,0,0,0
02/2021,0,0,0,0,17,1,0,0,0,0,0,0
02/2021,0,0,0,0,19,1,0,0,0,0,0,0
02/2021,0,0,0,0,24,1,0,0,0,0,0,0
02/2021,0,0,0,0,25,1,0,0,0,0,0,0
02/2021,0,0,0,0,31,1,0,0,0,0,0,0
02/2021,0,0,0,0,42,1,0,0,0,0,0,0
02/2022,0,0,0,0,11,1,0,0,0,0,0,0
02/2022,0,0,0,0,15,1,0,0,0,0,0,0
02/2022,0,0,0,0,22,1,0,0,0,0,0,0
02/2022,0,0,0,0,31,1,0,0,0,0,0,0
02/2022,0,0,0,0,40,1,0,0,0,0,0,0
02/2022,0,0,0,0,44,1,0,0,0,0,0,0
02/2022,0,0,0,0,46,1,0,0,0,0,0,0
02/2022,0,0,0,0,50,1,0,0,0,0,0,0
02/2022,0,0,0,0,51,1,0,0,0,0,0,0
02/2023,0,0,0,0,14,2,0,0,0,0,0,0
02/2023,0,0,0,0,17,1,0,0,0,0,0,0
02/2023,0,0,0,0,19,1,0,0,0,0,0,0
02/2023,0,0,0,0,25,1,0,0,0,0,0,0
02/2023,0,0,0,0,29,1,0,0,0,0,0,0
02/2023,0,0,0,0,32,1,0,0,0,0,0,0
02/2023,0,0,0,0,37,1,0,0,0,0,0,0
02/2023,0,0,0,0,45,1,0,0,0,0,0,0
02/2024,0,0,0,0,20,2,0,0,0,0,0,0
02/2024,0,0,0,0,22,1,0,0,0,0,0,0
02/2024,0,0,0,0,23,1,0,0,0,0,0,0
02/2024,0,0,0,0,24,1,0,0,0,0,0,0
02/2024,0,0,0,0,28,1,0,0,0,0,0,0
02/2024,0,0,0,0,31,1,0,0,0,0,0,0
02/2024,0,0,0,0,33,2,0,0,0,0,0,0
02/2024,0,0,0,0,44,1,0,0,0,0,0,0
02/2024,0,0,0,0,45,2,0,0,0,0,0,0
02/2025,0,0,0,0,11,1,0,0,0,0,0,0
02/2025,0,0,0,0,13,2,0,0,0,0,0,0
02/2025,0,0,0,0,18,1,0,0,0,0,0,0
02/2025,0,0,0,0,20,1,0,0,0,0,0,0
02/2025,0,0,0,0,21,1,0,0,0,0,0,0
02/2025,0,0,0,0,25,1,0,0,0,0,0,0
02/2025,0,0,0,0,32,1,0,0,0,0,0,0
02/2025,0,0,0,0,34,2,0,0,0,0,0,0
02/2025,0,0,0,0,38,1,0,0,0,0,0,0
02/2025,0,0,0,0,50,1,0,0,0,0,0,0
02/2026,0,0,0,0,5,1,0,0,0,0,0,0
02/2026,0,0,0,0,10,1,0,0,0,0,0,0
02/2026,0,0,0,0,12,1,0,0,0,0,0,0
02/2026,0,0,0,0,13,1,0,0,0,0,0,0
02/2026,0,0,0,0,15,1,0,0,0,0,0,0
02/2026,0,0,0,0,17,1,0,0,0,0,0,0
02/2026,0,0,0,0,22,1,0,0,0,0,0,0
02/2026,0,0,0,0,27,2,0,0,0,0,0,0
02/2026,0,0,0,0,37,1,0,0,0,0,0,0
02/2026,0,0,0,0,39,1,0,0,0,0,0,0
03/1996,0,0,0,0,29,1,0,0,0,0,0,0
03/1996,0,0,0,0,30,1,0,0,0,0,0,0
03/1996,0,0,0,0,39,1,0,0,0,0,0,0
03/1997,0,0,0,0,16,1,0,0,0,0,0,0
03/1997,0,0,0,0,18,1,0,0,0,0,0,0
03/1997,0,0,0,0,20,1,0,0,0,0,0,0
03/1997,0,0,0,0,23,1,0,0,0,0,0,0
03/1997,0,0,0,0,38,1,0,0,0,0,0,0
03/1998,0,0,0,0,13,1,0,0,0,0,0,0
03/1998,0,0,0,0,16,1,0,0,0,0,0,0
03/1998,0,0,0,0,24,1,0,0,0,0,0,0
03/1998,0,0,0,0,29,1,0,0,0,0,0,0
03/1998,0,0,0,0,31,1,0,0,0,0,0,0
03/1999,0,0,0,0,16,1,0,0,0,0,0,0
03/1999,0,0,0,0,17,2,0,0,0,0,0,0
03/1999,0,0,0,0,42,1,0,0,0,0,0,0
03/2000,0,0,0,0,26,1,0,0,0,0,0,0
03/2000,0,0,0,0,29,1,0,0,0,0,0,0
03/2000,0,0,0,0,33,1,0,0,0,0,0,0
03/2000,0,0,0,0,37,1,0,0,0,0,0,0
03/2001,0,0,0,0,13,1,0,0,0,0,0,0
03/2001,0,0,0,0,20,1,0,0,0,0,0,0
03/2001,0,0,0,0,26,1,0,0,0,0,0,0
03/2001,0,0,0,0,34,1,0,0,0,0,0,0
03/2001,0,0,0,0,48,1,0,0,0,0,0,0
03/2002,0,0,0,0,7,1,0,0,0,0,0,0
03/2002,0,0,0,0,12,1,0,0,0,0,0,0
03/2002,0,0,0,0,14,1,0,0,0,0,0,0
03/2002,0,0,0,0,22,1,0,0,0,0,0,0
03/2002,0,0,0,0,28,1,0,0,0,0,0,0
03/2002,0,0,0,0,33,1,0,0,0,0,0,0
03/2002,0,0,0,0,34,1,0,0,0,0,0,0
03/2002,0,0,0,0,41,1,0,0,0,0,0,0
03/2002,0,0,0,0,46,1,0,0,0,0,0,0
03/2003,0,0,0,0,9,1,0,0,0,0,0,0
03/2003,0,0,0,0,12,1,0,0,0,0,0,0
03/2003,0,0,0,0,23,1,0,0,0,0,0,0
03/2003,0,0,0,0,24,1,0,0,0,0,0,0
03/2003,0,0,0,0,25,1,0,0,0,0,0,0
03/2003,0,0,0,0,26,1,0,0,0,0,0,0
03/2003,0,0,0,0,31,1,0,0,0,0,0,0
03/2003,0,0,0,0,33,1,0,0,0,0,0,0
03/2004,0,0,0,0,13,1,0,0,0,0,0,0
03/2004,0,0,0,0,19,1,0,0,0,0,0,0
03/2004,0,0,0,0,22,1,0,0,0,0,0,0
03/2004,0,0,0,0,28,1,0,0,0,0,0,0
03/2004,0,0,0,0,33,1,0,0,0,0,0,0
03/2004,0,0,0,0,35,1,0,0,0,0,0,0
03/2004,0,0,0,0,38,1,0,0,0,0,0,0
03/2004,0,0,0,0,42,1,0,0,0,0,0,0
03/2004,0,0,0,0,49,1,0,0,0,0,0,0
03/2005,0,0,0,0,14,1,0,0,0,0,0,0
03/2005,0,0,0,0,25,1,0,0,0,0,0,0
03/2005,0,0,0,0,29,2,0,0,0,0,0,0
03/2005,0,0,0,0,32,1,0,0,0,0,0,0
03/2005,0,0,0,0,33,1,0,0,0,0,0,0
03/2005,0,0,0,0,37,1,0,0,0,0,0,0
03/2005,0,0,0,0,39,1,0,0,0,0,0,0
03/2005,0,0,0,0,48,1,0,0,0,0,0,0
03/2006,0,0,0,0,7,1,0,0,0,0,0,0
03/2006,0,0,0,0,12,2,0,0,0,0,0,0
03/2006,0,0,0,0,17,1,0,0,0,0,0,0
03/2006,0,0,0,0,21,1,0,0,0,0,0,0
03/2006,0,0,0,0,23,1,0,0,0,0,0,0
03/2006,0,0,0,0,25,1,0,0,0,0,0,0
03/2006,0,0,0,0,33,1,0,0,0,0,0,0
03/2006,0,0,0,0,47,1,0,0,0,0,0,0
03/2007,0,0,0,0,19,1,0,0,0,0,0,0
03/2007,0,0,0,0,23,1,0,0,0,0,0,0
03/2007,0,0,0,0,24,1,0,0,0,0,0,0
03/2007,0,0,0,0,25,1,0,0,0,0,0,0
03/2007,0,0,0,0,27,1,0,0,0,0,0,0
03/2007,0,0,0,0,32,1,0,0,0,0,0,0
03/2007,0,0,0,0,39,1,0,0,0,0,0,0
03/2007,0,0,0,0,44,1,0,0,0,0,0,0
03/2007,0,0,0,0,46,1,0,0,0,0,0,0
03/2008,0,0,0,0,18,2,0,0,0,0,0,0
03/2008,0,0,0,0,21,1,0,0,0,0,0,0
03/2008,0,0,0,0,34,1,0,0,0,0,0,0
03/2008,0,0,0,0,39,1,0,0,0,0,0,0
03/2008,0,0,0,0,41,1,0,0,0,0,0,0
03/2008,0,0,0,0,42,1,0,0,0,0,0,0
03/2008,0,0,0,0,44,1,0,0,0,0,0,0
03/2008,0,0,0,0,51,1,0,0,0,0,0,0
03/2009,0,0,0,0,4,1,0,0,0,0,0,0
03/2009,0,0,0,0,14,1,0,0,0,0,0,0
03/2009,0,0,0,0,16,2,0,0,0,0,0,0
03/2009,0,0,0,0,18,1,0,0,0,0,0,0
03/2009,0,0,0,0,24,1,0,0,0,0,0,0
03/2009,0,0,0,0,34,1,0,0,0,0,0,0
03/2009,0,0,0,0,38,1,0,0,0,0,0,0
03/2010,0,0,0,0,5,1,0,0,0,0,0,0
03/2010,0,0,0,0,17,1,0,0,0,0,0,0
03/2010,0,0,0,0,25,1,0,0,0,0,0,0
03/2010,0,0,0,0,30,1,0,0,0,0,0,0
03/2010,0,0,0,0,31,2,0,0,0,0,0,0
03/2010,0,0,0,0,34,1,0,0,0,0,0,0
03/2010,0,0,0,0,42,2,0,0,0,0,0,0
03/2011,0,0,0,0,8,1,0,0,0,0,0,0
03/2011,0,0,0,0,15,1,0,0,0,0,0,0
03/2011,0,0,0,0,17,1,0,0,0,0,0,0
03/2011,0,0,0,0,24,2,0,0,0,0,0,0
03/2011,0,0,0,0,26,1,0,0,0,0,0,0
03/2011,0,0,0,0,30,1,0,0,0,0,0,0
03/2011,0,0,0,0,33,1,0,0,0,0,0,0
03/2011,0,0,0,0,36,1,0,0,0,0,0,0
03/2012,0,0,0,0,5,1,0,0,0,0,0,0
03/2012,0,0,0,0,8,1,0,0,0,0,0,0
03/2012,0,0,0,0,13,1,0,0,0,0,0,0
03/2012,0,0,0,0,21,1,0,0,0,0,0,0
03/2012,0,0,0,0,24,1,0,0,0,0,0,0
03/2012,0,0,0,0,26,1,0,0,0,0,0,0
03/2012,0,0,0,0,28,2,0,0,0,0,0,0
03/2012,0,0,0,0,39,1,0,0,0,0,0,0
03/2012,0,0,0,0,40,1,0,0,0,0,0,0
03/2013,0,0,0,0,3,1,0,0,0,0,0,0
03/2013,0,0,0,0,21,1,0,0,0,0,0,0
03/2013,0,0,0,0,26,1,0,0,0,0,0,0
03/2013,0,0,0,0,28,1,0,0,0,0,0,0
03/2013,0,0,0,0,33,1,0,0,0,0,0,0
03/2013,0,0,0,0,37,2,0,0,0,0,0,0
03/2013,0,0,0,0,46,1,0,0,0,0,0,0
03/2013,0,0,0,0,50,1,0,0,0,0,0,0
03/2014,0,0,0,0,13,1,0,0,0,0,0,0
03/2014,0,0,0,0,14,1,0,0,0,0,0,0
03/2014,0,0,0,0,17,1,0,0,0,0,0,0
03/2014,0,0,0,0,25,1,0,0,0,0,0,0
03/2014,0,0,0,0,27,1,0,0,0,0,0,0
03/2014,0,0,0,0,30,1,0,0,0,0,0,0
03/2014,0,0,0,0,40,1,0,0,0,0,0,0
03/2014,0,0,0,0,43,1,0,0,0,0,0,0
03/2014,0,0,0,0,47,1,0,0,0,0,0,0
03/2015,0,0,0,0,13,1,0,0,0,0,0,0
03/2015,0,0,0,0,18,1,0,0,0,0,0,0
03/2015,0,0,0,0,26,1,0,0,0,0,0,0
03/2015,0,0,0,0,30,1,0,0,0,0,0,0
03/2015,0,0,0,0,31,1,0,0,0,0,0,0
03/2015,0,0,0,0,32,1,0,0,0,0,0,0
03/2015,0,0,0,0,37,2,0,0,0,0,0,0
03/2016,0,0,0,0,4,1,0,0,0,0,0,0
03/2016,0,0,0,0,13,1,0,0,0,0,0,0
03/2016,0,0,0,0,14,1,0,0,0,0,0,0
03/2016,0,0,0,0,16,1,0,0,0,0,0,0
03/2016,0,0,0,0,23,1,0,0,0,0,0,0
03/2016,0,0,0,0,28,1,0,0,0,0,0,0
03/2016,0,0,0,0,29,1,0,0,0,0,0,0
03/2016,0,0,0,0,34,2,0,0,0,0,0,0
03/2016,0,0,0,0,47,1,0,0,0,0,0,0
03/2017,0,0,0,0,13,1,0,0,0,0,0,0
03/2017,0,0,0,0,15,1,0,0,0,0,0,0
03/2017,0,0,0,0,17,1,0,0,0,0,0,0
03/2017,0,0,0,0,18,1,0,0,0,0,0,0
03/2017,0,0,0,0,21,1,0,0,0,0,0,0
03/2017,0,0,0,0,23,1,0,0,0,0,0,0
03/2017,0,0,0,0,33,2,0,0,0,0,0,0
03/2017,0,0,0,0,43,1,0,0,0,0,0,0
03/2018,0,0,0,0,7,1,0,0,0,0,0,0
03/2018,0,0,0,0,23,1,0,0,0,0,0,0
03/2018,0,0,0,0,29,1,0,0,0,0,0,0
03/2018,0,0,0,0,31,1,0,0,0,0,0,0
03/2018,0,0,0,0,32,1,0,0,0,0,0,0
03/2018,0,0,0,0,45,1,0,0,0,0,0,0
03/2018,0,0,0,0,46,3,0,0,0,0,0,0
03/2019,0,0,0,0,6,1,0,0,0,0,0,0
03/2019,0,0,0,0,11,2,0,0,0,0,0,0
